strengths,weaknesses,review_id,submission_id,type,review_text
"['Novelty and Innovation', 'Empirical Results', 'Presentation and Clarity']","['Qualitative and Theoretical Analysis', 'Scalability and Complexity', 'Support for Claims']",odxnq123UA,Wrte87s2Bs,ai,"This paper introduces Executable Functional Abstractions (EFAs), programmatic representations that capture the underlying logic of math problems in parameterized form, and EFAGen, a method to automatically infer EFAs from static math problems using large language models (LLMs). An EFA is implemented as a Python class with three key methods: sample() (generates valid parameter sets), render() (produces natural language problem statements), and solve() (computes correct answers).

The authors operationalize EFA inference as a program synthesis task, using an overgenerate-and-filter approach where multiple candidate EFAs are sampled from an LLM and validated against automated unit tests. They demonstrate that: (1) LLMs can self-improve at EFA generation using execution feedback as rewards, (2) EFAs faithfully capture seed problem solutions, (3) EFA-generated variants are learnable, and (4) EFAs effectively augment existing math datasets. The work extends beyond grade-school arithmetic to competition-level mathematics (MATH, AMC, AIME, Olympiads).
1. Originality: This is the first automated method to infer functional abstractions for competition-level mathematics. Novel application of execution-based verification to constrain problem generation, and creative use of unit tests as reward signals for self-training.

2. Quality: Rigorous experimental methodology with proper ablations (Table 8), comprehensive evaluation across diverse problem sources (Table 6, Figure 5), strong empirical results showing consistent improvements, and thorough appendix with implementation details and qualitative examples.

3. Clarity: Well-structured paper with clear motivation. The figures effectively communicate key concepts. Concrete examples throughout (especially Appendix G) and good balance of technical depth and accessibility.

4. Significance: This addresses a real limitation in math reasoning evaluation (reasoning gap). It enables practical applications for data augmentation and curriculum learning, and scalable generation of verified problem variants.
Major:

1. Limited analysis of what makes a ""good"" abstraction. The paper validates that EFAs pass unit tests and enable learning, but does not deeply analyze whether they capture the intended mathematical abstraction. Example: For the GCD/LCM problem (Fig 1), does the EFA capture ""problems about GCD/LCM relationships"" or just ""problems with those specific parameters""?
Also missing: analysis of abstraction granularity, when are abstractions too specific or too general?

2. Evaluation of faithfulness is circular. Section 3.2 measures faithfulness by whether EFA variants help solve the seed problem. Yet, this does not prove the EFA captured the correct generalization, it might just be generating similar problems. Suggestion: Include human evaluation of whether sampled variants test the same mathematical concepts.

3. Incomplete failure analysis. What percentage of problems in MATH can be successfully abstracted? (Only partial data in Fig 4) What types of problems systematically fail? (Geometry? Proofs? Multi-step reasoning?) What happens when the seed solution is incorrect? Missing error analysis would help understand limitations.

4. Computational cost not discussed. Generating 50 candidates per problem with filtering is expensive. No analysis of computational costs vs. benefits. Also, no comparison of cost vs. simply prompting an LLM for variants. This would be important for practical deployment.

Minor:

5. Statistical significance testing. Many comparisons lack significance tests (e.g., Table 2 improvements). With small absolute improvements (+1.8-3.7%), statistical testing is important.

6. Limited scope of augmentation experiments. Only tested on Llama 3.1-8B Base. Would stronger base models benefit less from augmentation? How does this compare to other augmentation methods (paraphrasing, backtranslation)?

7. Claims. Title says ""Advanced Math Problems"" but many examples are still relatively basic. ""Automatically infer"" glosses over the 50-candidate sampling requirement. ""Faithful"" is claimed but not rigorously validated beyond circular metrics.

8. Writing issues. Dense presentation trying to cover too many applications. Some sections feel rushed (e.g., adversarial search in Appendix D). Repetitive phrasing in related work.
Main questions:

1. How do you validate that an EFA captures the intended mathematical abstraction? Your tests verify executability and consistency, but not semantic correctness. Have you done any human evaluation of whether EFA variants test the same concepts?

2. What is the distribution of EFA quality? You report success rates, but among successful EFAs, how many are ""good"" abstractions?
Can you provide examples of EFAs that pass tests but are poor generalizations?

3. How sensitive is the approach to the seed problem's solution quality? What happens if the seed solution is incorrect or uses a suboptimal method? Do bad seeds produce bad EFAs?

4. What are the computational cost analysis? What is the wall-clock time and cost to generate EFAs for MATH train set?
How does this compare to alternative approaches (prompting GPT-4 for variants)?

Important questions:

5. Why does EFA-generated data outperform real data (Table 5)? This is a surprising and important result. Is it because of diversity? Quality? Something about the generation process?

6. Can you provide more analysis on the adversarial search results (Fig 7)? 40-80% success at finding harder variants is intriguing. What makes these variants harder? Can you characterize them?

7. How does abstraction granularity affect results? Do coarse-grained abstractions (more general) vs. fine-grained (more specific) perform differently? Is there an optimal level of abstraction?

8. Have you compared with few-shot prompting for variant generation? How does EFAGen compare to simply prompting ""Generate 10 variants of this problem""? When is the added complexity of EFAs worth it?


Minor questions:

9. Why does performance plateau at 16 examples/EFA (Table 7)? Is this a diversity issue? Overfitting?

10. Can EFAs be composed or hierarchically organized? Can you build meta-EFAs that sample from multiple EFA types?"
"['Novelty and Innovation', 'Empirical Results', 'Analysis and Rigor']","['Clarity', 'Evaluation Bias and Contamination', 'Experimental Results and Comparisons']",sZFpcMedsU,znsrpkKqrp,ai,"This work introduces a hierarchical approach (called DIDEC) that reuses the set of learned policies and trajectories from previous tasks to define options for new tasks. This is mainly done by first converting the policies into fixed horizon options, then using them to discover reusable neural sub-functions by treating network decomposition as a *differentiable masking problem*. Building on the prior Dec-Options framework, which exhaustively enumerated neural sub-trees, DIDEC uses gradient-based learning to mask neurons and inputs, thereby identifying sub-functions and their “default parameters” that generalize across tasks. This enables option discovery in large networks and supports transfer and lifelong learning. Experiments across MiniGrid, MiniHack, and ComboGrid environments using A2C and PPO demonstrate that DIDEC improves sample efficiency and task generalization compared to various baselines.
* **Significance and originality:** The work contributes to both hierarchical and lifelong R by proposing a novel way to adapt learned policies for new tasks through learned masks.
* **Methodological depth:** Provides a detailed formulation, algorithms, and training procedure (with pseudocode and appendices). The approach generalizes across RL algorithms (A2C, PPO) and architectures (MLP, LSTM).
* **Experimental validation:** Demonstrates strong sample efficiency and transfer benefits across diverse domains. Particularly impressive is DIDEC’s ability to solve the 5×5 sparse-reward ComboGrid, where all baselines fail to converge.
* **Ablation studies:** Includes informative ablations showing the effects of input-only vs. neuron-only masking, illustrating the versatility of the method.
* **Clarity and completeness:** The paper is well structured and situates the work clearly within related fields of option discovery, masking, and programmatic RL.
- **Clarity:** The paper dedicates excessive space to background, delaying the introduction of the main method until Section 5 (page 4). This reduces focus on the novel contributions and experimental insights. This is potentially why the main algorithm (DIDEC) is only fully described in the appendix, which hinders readability and accessibility in the main text. Also the lifelong setup in only first mentioned in the background and the critical dependence on prior trajectories comes even much later. It would have helped if this context appeared in the abstract and introduction.

- **Lack of analysis of learned options:** The paper does not explore what the masked options learn. E.g., their termination sets, which inputs are masked, or how they perform when reused in original tasks after masking.

- **Missing failure analysis:** No discussion of when DIDEC fails, such as tasks with significantly different horizon lengths from prior ones (which may break deterministic termination assumptions), or when offline-learned masks face distribution shift in online fine-tuning (a common problem with offline RL). There is also no analysis of performance trends as the number of prior tasks increases.

- **Potential bias in seed selection:** Using fixed training/testing environment/task configurations (defined by handpicked seeds) without random resampling raises concerns about potential cherry-picking of favorable configurations. Sampling environment/task configuration seeds per run would yield a more robust evaluation.

- **Fairness and runtime concerns:** DIDEC requires an additional offline training phase using trajectories from prior tasks, raising questions of fairness in comparison to baselines and missing runtime comparisons. The experiments are also missing comparisons with other masking-based methods from related work (e.g., weight or input mask learning approaches), which would strengthen claims of novelty.

- **Minor:**
  - Line 87 notation ($π_j j = 1^{i−1}$) is unclear. 
  - Figures (e.g., Figure 9) omit full visualizations for all baselines. 
  - Definition of $d_{obs}$ per environment is missing (is it a flattened grid observation?)?
1. Could the authors analyze the learned options (termination sets, input masks, average individual performance) to provide intuition about what behaviors DIDEC extracts? Similarly also analyse option usage during testing and final learned policies.
2. How does performance scale as the number of prior tasks increases?  Does DIDEC saturate or degrade with larger option libraries?
3. What are the failure modes? For example when previous tasks differ significantly in horizon or reward structure?
4. Can the authors assess runtime and computational overhead compared to baselines, given the additional offline mask training phase?
5. How sensitive are results to choice of training/testing seeds? Would randomizing them per run affect DIDEC’s performance consistency?
6. Could the paper include a comparison with prior masking-based transfer approaches to better position DIDEC’s advantages?
7. What steps could mitigate potential distribution shift from offline-learned masks to online adaptation?
8. Please clarify the ambiguous notation (e.g., line 87) and include complete visualization heatmaps for all baselines.
9. Is DIDEC robust to architectures or activations beyond ReLU/tanh, and how would it adapt to continuous input domains?"
"['Practical Relevance', 'Novelty and Innovation', 'Empirical Results']","['Qualitative and Theoretical Analysis', 'Experimental Results and Comparisons', 'Support for Claims']",UTjOaJVNDy,xu1XwVZtDi,ai,"The paper proposes Kevin, a CUDA kernel generation model trained with multi-turn RL. Instead of producing one kernel in one shot, the model iteratively refines kernels over several turns, using runtime and profiling feedback from previous attempts. The training pipeline assigns discounted reward across turns and treats each refinement step as its own RL sample, with context summarization to keep prompts short. 
On 100 held-out CUDA tasks (KernelBench style), Kevin matches a strong single-turn RL baseline in correctness (82% best@16) but shows somewhat higher peak runtime speedup (1.10× vs 0.85× best@16). 
The paper argues that this proves multi-turn RL improves the ability to iteratively optimize kernel performance and scales better when you allow more refinement turns at test time.
**Realistic problem setup.** The work models how GPU performance engineers actually iterate: propose kernel → profile → refine. The RL formulation explicitly credits early partial attempts that later lead to a fast kernel, instead of rewarding only final outputs. 

**Clear engineering advances.** They introduce (i) per-turn training on every refinement step to improve sample efficiency and (ii) discounted future-return style reward aggregation for credit assignment across turns. 

**Beating strong general models.** Kevin, post-trained from QwQ-32B, outperforms powerful proprietary baselines like o4-mini and o3-mini on this CUDA kernel benchmark, even though those models are otherwise stronger than QwQ-32B on standard coding and reasoning tasks. 

**Test-time scaling insight.** The paper studies how performance scales with more refinement turns and shows the multi-turn–trained model benefits more from extra turns than single-turn RL, suggesting better iterative optimization ability.
**Performance gains are marginal vs the main ablation.** Compared to the single-turn RL baseline, Kevin does not improve solve rate: correctness best@16 stays 82% vs 82%, and fast1 best@16 stays 43% vs 43%. The main improvement is higher best-case speedup (1.10× vs 0.85×), and average speedup only rises slightly (0.40× vs 0.35×). 
So the method is not solving more tasks; it’s mostly squeezing somewhat better runtime on tasks that were already solvable.

**Heavy system heuristics, limited theory.** The approach bundles many practical tricks (turn-by-turn training, summarizing CoT to avoid 50k–100k token contexts, discounted reward shaping). 
But these are presented as an engineering recipe rather than a principled analysis of why multi-turn RL should outperform single-turn RL.
Detailed ablation study would help us understanding real contribution of introducing multi-turn.
Q1: Multi-turn RL and single-turn RL have the same solve rate (82% best@16) and same fast1 rate (43%), and only a modest speedup gain (1.10× vs 0.85×). In what concrete situations does multi-turn RL succeed where single-turn RL fails (either solving a task it couldn’t solve, or finding a faster kernel it couldn’t reach)? Please quantify.

Q2: Kevin is trained starting from a strong 32B base model. You mention weaker bases tend to hack rewards or collapse.
Can you show any numbers (even partial) for smaller models, or describe concretely how and why training fails there?

Q3: Your method bundles many heuristics (CoT summarization, discounted reward shaping etc). Can you provide ablations that isolate the effect of multi-turn RL itself versus these stabilizing heuristics? Without that, it’s hard to attribute the reported gains to “multi-turn” rather than to engineering tricks."
"['Empirical Results', 'Evaluation and Testing', 'Experimental Design']","['Experimental Results and Comparisons', 'Evaluation Bias and Contamination', 'Methodological Rigor']",WTGM3dgURT,oaKd1fVgWc,ai,"This paper proposes TritonGym—a tool-centric benchmark for agentic workflows in Triton GPU kernel generation. Core contributions include: a standardized function-call interface (compiler/verifier/evaluator/searcher/browser/profiler) that unifies tool usage and budgets; a diverse task suite covering the maintained operator set, community samples, out-of-distribution (OOD) samples, and DSL extensions (TLX, Gluon); evaluation metrics Pass@K and Perf@K; and full logging of tool invocations to ensure reproducibility and apples-to-apples comparison. Empirically, with the same trial budget, agentic workflows outperform one-shot; gains are larger under OOD and DSL extension settings; LLM interchange orchestration can lift Pass@1 but may destabilize performance.
1. **Standardized tool interface and reproducible evaluation**: A clear function-call API with unified thresholds for compiler/verifier/evaluator, together with exhaustive logging of tool calls and outcomes, substantially improves apples-to-apples reproducibility across workflows.
2. **Comprehensive dataset and task design**: Beyond standard and community samples, TritonGym includes OOD tasks with explicit semantics but no public implementations, and DSL extension tasks for TLX and Gluon, covering a difficulty spectrum from familiarity to transfer and extension.
3. **Fairness-oriented evaluation protocol**: Pass@K and Perf@K are well defined; performance focuses on average latency while allowing custom metrics, aligning with engineering practice. Trial-budget sensitivity is also reported.
4. **Representative empirical findings**: Systematic comparisons of one-shot vs. agents, failure breakdowns, trial–performance curves, and LLM interchange orchestration substantiate the value of tool–feedback–iteration.
5. **Engineering and openness**: Docker/evaluation suite and a future leaderboard are planned; a clear roadmap targets more backends, more DSLs, and automated OOD generation.
**1. Positioning vs. KernelBench (Moderate)**
- Needs sharper head-to-head evidence to justify “Triton-only + standardized tool layer” versus KernelBench’s function-call and multi-language support.

**2. OOD design and anti-leakage (Major)**
- Lacks rigorous anti-leakage controls and quantification (time cutoffs, allow/deny lists, caching, visibility windows) and standard→OOD transfer analyses to evidence true generalization.

**3. Fairness and budget accounting (Moderate)**
- Unclear unified billing for compile/verify/evaluate/retrieve/profile and normalization of latency across hardware; finer-grained, leaderboard-visible accounting is needed.
1. **Relation to KernelBench**: Can you provide head-to-head comparisons on overlapping tasks under the same hardware, the same trial budget, and the same tool thresholds to quantify TritonGym’s advantages (e.g., log completeness, reproducibility variance, leaderboard stability)? Why not contribute the standardized tool layer to KernelBench?
2. **OOD validity and anti-leakage**:
   - Do searcher/browser tools operate under strict time cutoffs and allow/deny lists? Is there an automated audit that enforces semantic isolation and absence of public implementations for OOD tasks?
   - Please provide standard→OOD transfer experiments and failure-mode differences to show you are measuring generalization rather than mere difficulty.
3. **Tool budget and cost accounting**:
   - Are compile/verify/evaluate/retrieve/profile calls billed into a unified budget? If so, how does the leaderboard account for and display detailed usage (a token-like ledger)?
   - Does latency measurement include warmup, repeated runs, and confidence intervals? How are hardware/driver differences normalized?"
"['Data Collection and Methodology', 'Evaluation and Testing', 'Benchmarks']","['Novelty', 'Framework Dependency', 'Evaluation Bias and Contamination']",I8xkNwf6C6,Y4CXVgjuAN,ai,"The paper presents UniCode, a generative evaluation framework for creating novel competitive-programming problems with corresponding test suites, aiming to reduce contamination and improve scalability over static benchmarks. It diversifies tasks via three strategies—extension, same-type fusion, and cross-type fusion—and constructs test suites without canonical solutions through stress-testing, majority voting, and LLM adjudication. The resulting dataset includes 492 problems across 15 tags, evaluated on 19 LLMs, with the best achieving ~70% pass@1. Human evaluation reports 98% solvability, and ablations show improved correctness (94.5%) and coverage (86.0%) over baseline methods.
- It addresses contamination and saturation issues in code benchmarks by proposing a generative evaluation framework that automatically produces new, diverse programming tasks.
- The multi-stage test-suite construction (stress-testing, filtering, majority voting, adjudication) effectively removes the need for canonical solutions and yields high correctness and coverage.
- The benchmark demonstrates strong discriminative power across 19 models, supported by human validation and ablation analyses indicating robustness and scalability.
- The paper does not discuss or compare with Evol-Instruct and its derivative WizardCoder, which pioneered LLM-based progressive task evolution. The proposed single-problem extension is conceptually similar to Evol-Instruct’s “in-depth evolution,” undermining the novelty of the generation component. 
- The entire framework relies heavily on a single closed-source model (o4-mini) for both task generation and final adjudication. This creates potential “generator bias,” as the benchmark might inadvertently favor models with similar capabilities or architectures.
- The framework depends on seed problems from TACO, yet does not analyze whether these seeds or their variants exist in common pretraining corpora. Without such an overlap check, the contamination-resistance claim remains unverified.
- Why are Evol-Instruct and WizardCoder not cited or compared? How is your single-problem extension fundamentally different from their progressive-evolution mechanism?
- Have you tested alternative (preferably open-source) generators or adjudicators? How does this affect solvability rates or model rankings?
- What are the dominant sources of the 5.5% incorrect test cases—faulty brute-force baselines, consensus failures, or adjudication errors?
- Does “cross-type fusion” always yield truly hybrid algorithmic problems, or are they often decomposable into sequential subproblems from the seed set?"
"['Novelty and Innovation', 'Empirical Results', 'Insights and Analysis']","['Dataset Quality and Real-World Validation', 'Generalizability and Scope', 'Scalability and Complexity']",J3sp1BjEoc,3geORMaG3H,ai,"This paper proposes ECHO-MIMIC, a two‑phase LLM‑guided evolutionary framework that turns messy collective‑action problems into executable local rules and matching persuasive messages. ECHO evolves short Python programs that map each agent’s local state to actions: first to imitate profit‑seeking baseline behavior (Stage 2), then to aim at a system objective (in their case, landscape ecological connectivity measured by IIC) subject to mild economic constraints (Stage 3). MIMIC then evolves natural‑language nudges tailored to agent personas (Resistant, Economic, Social) that are evaluated by having a ""Farm LLM"" edit its baseline code in response to the message (Stage 4). ECHO beats DSPy MiPROv2 on both baseline imitation and global‑target learning, and MIMIC outperforms a DSPy messaging baseline on most farms (Table 1, p.9).
This paper presents a genuinely novel synthesis of evolutionary computation and large language models for tackling collective action problems. The framing of ill-structured problems into a series of well-structured subproblems is both conceptually strong and well justified. The implementation of ECHO-MIMIC is technically sound: the evolutionary loop is clear, the operator analysis is detailed, and the authors provide transparent code-fitness tracking. The connection between code complexity and heuristic performance (Fig. 3, p. 7) adds credibility that the model is actually learning something non-trivial rather than just overfitting toy patterns. The integration of behavioral messaging through MIMIC is also compelling, the idea of evolving not just the policy but the persuasive mechanism for its adoption is fresh and well-motivated. Empirically, the method convincingly outperforms a strong baseline (DSPy MiPROv2) on both the imitation and the collective-goal tasks (Table 1, p. 9). Overall, the paper sits at an interesting intersection of AI for social systems, mechanism design, and interpretability research.
The biggest concern is the narrowness of the experimental setup. All results come from a stylized five-farm synthetic landscape with simplified geometry and an overly discrete target metric (IIC), which makes it hard to judge real-world robustness. Even though ECHO beats the baseline, the absolute accuracies on global-target learning are low (0.13–0.31 across farms, Table 1, p. 9). It’s unclear if the learned heuristics are practically usable or just internally consistent. The use of LLM-simulated “Farm” agents to evaluate nudges is clever but questionable as a proxy for real human behavior, especially since the authors note that outcomes degrade substantially when swapping model families (Gemini 2.0 vs 1.5). Reproducibility across providers and prompts seems fragile. The complexity-performance trade-off (Fig. 3d, p. 7) also undercuts the claim that the method produces “simple, executable heuristics”; the best programs appear relatively opaque and brittle. Finally, some design choices, like mapping directional sets to fractional intervention values or relying on neighbor in-context examples, feel ad-hoc and would likely break under different spatial or economic assumptions.
1. The framework currently optimizes for the Integral Index of Connectivity (IIC). How dependent are your results on this specific metric?

2. When discussing robustness, it’s unclear whether this refers to stability of learned heuristics under perturbations (e.g., small geometric or parameter changes) or resilience of the optimization loop itself."
"['Novelty and Innovation', 'Presentation and Clarity', 'Practical Relevance']","['Generalizability and Scope', 'Scalability and Complexity', 'Experimental Results and Comparisons']",Cz0PHegnbU,OPkWzU5Wz9,ai,"This paper introduces BlueCodeAgent, an end-to-end blue teaming framework for defending against security risks in code generation AI systems. The key contribution is leveraging comprehensive automated red teaming to enhance blue teaming defenses. The framework operates in two stages: (1) diverse red teaming that generates risky instances across bias instructions, malicious instructions, and vulnerable code, and (2) knowledge-enhanced blue teaming that retrieves relevant examples to generate ""constitutions"" (safety principles) and incorporates dynamic sandbox testing to validate vulnerabilities. Experiments across three representative tasks demonstrate improvements over baseline models and safety prompt-based defenses, with F1 scores approaching 1.0 for instruction detection tasks.
- The paper presents a novel perspective on connecting red teaming and blue teaming for code security. The idea of distilling red teaming knowledge into actionable constitutions for defense is creative. The integration of dynamic testing with LLM-based static analysis for vulnerability detection is a practical contribution that addresses the over-conservatism problem identified in prior work.
- The paper is well-structured and clearly written. Figure 2 provides a helpful overview of the framework. The distinction between principled-level defense (constitutions) and nuanced-level analysis (dynamic testing) is well-articulated.
- The evaluation covers only three risk categories (bias, malicious code, vulnerable code). Many other security concerns exist in code generation (e.g., privacy leaks, intellectual property violations, supply chain attacks). The ""unseen risks"" evaluation (Section 4) tests on different sub-categories within the same high-level risk type (e.g., different CWE types). True generalization to fundamentally different attack types remains unclear. Table 2 shows performance drops when moving from seen to unseen risks (e.g., 0.25→0.20 for bias detection), suggesting limited generalization.
- The red teaming process relies on manual enumeration of policies, bias groups, and CWE types (Section 3.2). This approach may not scale to discover novel attack vectors. The framework requires maintaining and updating knowledge bases as new vulnerabilities emerge. The paper doesn't discuss strategies for continuous learning or knowledge base maintenance.
- The safety prompt baselines are relatively weak. More sophisticated guardrail systems (e.g., Llama Guard, specialized code security models) should be compared. The LLM-ensemble baseline (Table 1) is interesting but limited to one experiment. More ensemble methods could be evaluated. There is no comparison with existing vulnerability detection tools (e.g., static analysis tools like Semgrep, CodeQL) or hybrid approaches combining LLMs with traditional security tools.
1.  How does BlueCodeAgent perform on completely novel attack types not represented in the red teaming knowledge base? Can you provide evaluation on emerging threats (e.g., prompt injection attacks specific to code generation)?
2. What is the quality control process for generated constitutions? Are there cases where constitutions are incorrect, contradictory, or overly broad?"
"['Empirical Results', 'Presentation and Clarity', 'Experimental Design']","['Real-World Applicability', 'Generalizability and Scope', 'Novelty']",pBpx6533oc,P45IBVWpLS,ai,"The paper proposes **TENET**, an LLM-based agent framework for repository-level code generation under a *test-driven development (TDD)* setting. It introduces three key components:

1. **Test Harness Mechanism (THM)** — selects a small and diverse subset of test cases via dynamic analysis of call stacks;
2. **Tailored Agent Toolset** — adds APIs for semantic retrieval, usage example extraction, and interactive debugging;
3. **Reflection-based Refinement Workflow (RRW)** — iteratively analyzes failed executions and refines code using retrieved context.

Experiments on **REPOCOD** and **RepoEval** show that TENET achieves the best Pass@1 results (+9.49% and +2.17% over the strongest baselines) while reducing token consumption compared to SWE-Agent and OpenHands. The paper also conducts ablations on test number, selection strategies, and usage stages, claiming that TDD signals can significantly improve repository-level code generation.
- **Comprehensive empirical study.**

  The paper conducts well-organized experiments (five RQs, multiple baselines, extensive ablations) with detailed reporting of efficiency, token cost, and API calls. The experimental section is clearly written and reproducible.

- **Solid engineering implementation.**

  The system integrates retrieval, debugging, and refinement within a single agent framework, showing thoughtful design and clean modularity. The new APIs and ablation results demonstrate real engineering effort.

- **Clear presentation.**

  Figures and workflow descriptions are well structured. The writing is smooth and polished, making it easy to follow even for readers outside the TDD or LLM-agent subdomain.
- **Conceptual mismatch between TDD and LLM code generation.**

  The entire premise—that future LLM-based development will follow TDD discipline—is idealized and unrealistic. In practice, developers rarely write tests first, and when LLMs are used, both code and tests are often co-generated (“vibe coding”). Thus, tests here act as **evaluation oracles**, not genuine specifications. The “TDD setting” effectively reduces to *test-augmented prompting* rather than a new development paradigm.

- **Limited generality and ecological validity.**

  All experiments are restricted to **single-function completion** within Python repositories. Real-world agentic coding (e.g., SWE-Bench, multi-file issue fixing) involves multi-step planning, environment setup, dependency management, and partial refactoring—none of which TENET handles. Therefore, the practical relevance of the results to real software engineering workflows is doubtful.

- **Over-claiming conceptual novelty.**

  The three components (test selection, retrieval, iterative refinement) correspond closely to existing ideas:

  - THM ≈ dynamic test prioritization;
  - Tailored Toolset ≈ retrieval APIs in SpecRover / SWE-Agent;
  - RRW ≈ self-debug / reflection loops.

  The paper repackages known mechanisms under TDD terminology without providing new theoretical or behavioral insights.
N/A"
"['Novelty and Innovation', 'Empirical Results', 'Analysis and Rigor']","['Framework Dependency', 'Qualitative and Theoretical Analysis', 'Scalability and Complexity']",4YX5p3ORuQ,767aZTpsIl,ai,"This paper proposes PaT (Planning-after-Trial), an adaptive framework for efficient LLM-based code generation. Unlike prior Planning-before-Trial methods that plan before solving, PaT first attempts direct code generation and triggers planning only when execution fails, dynamically balancing cost and accuracy. The authors further design a heterogeneous configuration, using small models for generation and large models for planning, and provide theoretical analysis proving PaT’s cost-optimality under scaling laws. Experiments on multiple benchmarks (HumanEval, MBPP, xCodeEval) and models (Qwen3, LLaMA3, DeepSeek-Coder) show PaT achieves up to 7–8% higher Pass@1 while reducing token cost by ~40%, outperforming prior methods like FunCoder and Self-Plan.
- Novel adaptive policy: The Planning-after-Trial framework is conceptually elegant and practical, bridging efficiency and accuracy.

- Strong empirical evidence: Consistent improvements across multiple model scales and benchmarks validate robustness.- 

- Theoretical rigor: Formal cost analysis and scaling-law–based proofs establish clear efficiency guarantees.
- Verification dependency: Performance heavily relies on the quality of automatically generated test cases. how robust is PaT under noisy or incomplete verification signals?

- Scaling analysis abstraction: The theoretical model assumes idealized uniform difficulty distribution; how does this assumption hold empirically in real-world workloads?

- Adaptivity granularity: The binary “trial vs. plan” trigger could be further refined. Could a graded or probabilistic planning policy yield smoother efficiency?

- The method can be evaluated on more recent and challenging code benchmarks such as LiveCodeBench Pro, SWEBench, etc.
How does performance scale with recursion depth or number of subproblems in decomposition?"
"['Novelty and Innovation', 'Empirical Results', 'Data Collection and Methodology']","['Scalability and Complexity', 'Generalizability and Scope', 'Generalizability and Scope']",PnH74c9Yy0,QzWXBy83kf,ai,"The paper proposes MultiMat, a multimodal framework for synthesizing procedural material node graphs. Unlike prior text-only methods, MultiMat leverages both textual and visual representations during generation, integrating visual feedback to better mimic human material design workflows. It introduces (1) a multimodal feedback loop using intermediate graph visualizations, (2) an incremental tree search with automatic error repair for valid program generation, and (3) a new dataset of production-quality materials from Adobe Substance Designer.
1. Novel multimodal approach combining visual and textual cues for program synthesis.
2. Strong empirical results, showing clear gains in KID, CLIP, and DreamSim metrics.
3. Creation of a large, comprehensive dataset supporting full Substance Designer features.
1. Training inefficiency: requires per-node multimodal context updates, leading to much longer training times.
2. Evaluation primarily limited to one domain (Substance Designer), with generalization to other systems unclear.
1. How well does MultiMat generalize to unseen node types or non-Designer graph systems?
2. Could the incremental tree search approach be applied to other program synthesis domains (e.g., 3D modeling or animation)?"
